Xpos1, Ypos1, Zpos1, Xpos2, Ypos2, Zpos2, Xpos3, Ypos3, Zpos3, step, time,
0.0, -1.1111111111111112e-05, 0.0,3.9999968, 9.76e-05, 0.0,3.2000000000000003e-06, -2.9999976, 0.0,0, 0
8.476507566969612e-09, -0.0007334049068313058, 0.0,3.9997888180227497, 0.000941595918954935, 0.0,0.00021118197725009086, -2.999841595918955, 0.0,10, 0.09999999999999999
1.0506386140193186e-07, -0.002567553538426995, 0.0,3.9992608867504016, 0.001545541871521073, 0.0,0.0007391132495981383, -2.9994455418715216, 0.0,20, 0.20000000000000004
4.861702860458941e-07, -0.005515212883750527, 0.0,3.998412952469816, 0.001909317515061253, 0.0,0.0015870475301845465, -2.9988093175150623, 0.0,30, 0.3000000000000001
1.4690149873091533e-06, -0.009579051443430135, 0.0,3.997244858983478, 0.0020327254821842396, 0.0,0.0027551410165233573, -2.9979327254821855, 0.0,40, 0.4000000000000002
3.494166302382627e-06, -0.01476276309666542, 0.0,3.995756347315701, 0.0019154910572720884, 0.0,0.00424365268430037, -2.9968154910572733, 0.0,50, 0.5000000000000002
7.1291090923199375e-06, -0.02107108488180038, 0.0,3.9939470552367684, 0.001557261715577792, 0.0,0.006052944763232931, -2.9954572617155786, 0.0,60, 0.6000000000000003
1.307289622242249e-05, -0.028509820006467314, 0.0,3.9918165166029382, 0.0009576065229759855, 0.0,0.008183483397063696, -2.993857606522977, 0.0,70, 0.7000000000000004
2.216195660484235e-05, -0.03708586635566878, 0.0,3.9893641605094436, 0.00011601539384311137, 0.0,0.010635839490558146, -2.9920160153938435, 0.0,80, 0.8000000000000005
3.537715180086475e-05, -0.04680725083548835, 0.0,3.9865893102528056, -0.000968101796082609, 0.0,0.013410689747195916, -2.989931898203918, 0.0,90, 0.9000000000000006
5.3852195157693505e-05, -0.05768316996682201, 0.0,3.983491182097905, -0.0022954162456618596, 0.0,0.0165088179020958, -2.987604583754339, 0.0,100, 1.0000000000000007
7.888357254621074e-05, -0.06972403722948894, 0.0,3.9800688838444005, -0.0038666814176170207, 0.0,0.019931116155600444, -2.9850333185823836, 0.0,110, 1.1000000000000008
0.00011194213276297641, -0.08294153775453239, 0.0,3.976321413186124, -0.005682734386295481, 0.0,0.023678586813877057, -2.9822172656137056, 0.0,120, 1.2000000000000008
0.000154686549521764, -0.09734869107410839, 0.0,3.9722476558561284, -0.007744497349891136, 0.0,0.027752344143872627, -2.9791555026501095, 0.0,130, 1.300000000000001
0.00020897889686554452, -0.11295992276726986, 0.0,3.9678463835489963, -0.01005297931389003, 0.0,0.03215361645100523, -2.975847020686111, 0.0,140, 1.400000000000001
0.000276902627238792, -0.12979114599007058, 0.0,3.963116251610915, -0.01260927795337095, 0.0,0.036883748389086486, -2.97229072204663, 0.0,150, 1.500000000000001
0.00036078329819563923, -0.14785985405449548, 0.0,3.9580557964868373, -0.015414581662721484, 0.0,0.041944203513164274, -2.9684854183372797, 0.0,160, 1.6000000000000012
0.0004632124620764588, -0.16718522542865358, 0.0,3.9526634329127397, -0.018470171802333558, 0.0,0.047336567087261944, -2.9644298281976678, 0.0,170, 1.7000000000000013
0.0005870752158723845, -0.18778824277776965, 0.0,3.94693745083962, -0.021777425152930133, 0.0,0.05306254916038195, -2.9601225748470714, 0.0,180, 1.8000000000000014
0.0007355820096262279, -0.20969182796094674, 0.0,3.9408760120743476, -0.02533781658935795, 0.0,0.05912398792565417, -2.955562183410644, 0.0,190, 1.9000000000000015
0.0009123054358596447, -0.2329209952540182, 0.0,3.934477146620845, -0.02915292198697235, 0.0,0.06552285337915702, -2.95074707801303, 0.0,200, 2.0000000000000013
0.001121222875843752, -0.2575030254987452, 0.0,3.92773874870326, -0.0332244213751543, 0.0,0.07226125129674185, -2.9456755786248485, 0.0,210, 2.099999999999999
0.0013667660690903478, -0.2834676644019283, 0.0,3.9206585724508347, -0.037554102354052384, 0.0,0.07934142754916743, -2.9403458976459507, 0.0,220, 2.199999999999997
0.0016538789107998276, -0.3108473488488599, 0.0,3.9132342272219747, -0.042143863792352826, 0.0,0.0867657727780276, -2.9347561362076497, 0.0,230, 2.299999999999995
0.001988085082143276, -0.33967746588531106, 0.0,3.905463172542649, -0.04699571982576863, 0.0,0.09453682745735328, -2.9289042801742333, 0.0,240, 2.399999999999993
0.002375567498837128, -0.36999665000189724, 0.0,3.8973427126315774, -0.05211180417802986, 0.0,0.10265728736842542, -2.9227881958219717, 0.0,250, 2.4999999999999907
0.0028232620495975067, -0.4018471255782036, 0.0,3.888869990481725, -0.05749437482847683, 0.0,0.11113000951827849, -2.9164056251715245, 0.0,260, 2.5999999999999885
0.0033389687218373628, -0.4352751028832252, 0.0,3.880041981464357, -0.06314581905293942, 0.0,0.11995801853564662, -2.9097541809470613, 0.0,270, 2.6999999999999864
0.003931484024154306, -0.4703312379796984, 0.0,3.8708554864182543, -0.06906865886746322, 0.0,0.1291445135817504, -2.9028313411325377, 0.0,280, 2.7999999999999843
0.004610759678540552, -0.5070711693730429, 0.0,3.8613071241826087, -0.07526555690766008, 0.0,0.13869287581739553, -2.8956344430923404, 0.0,290, 2.899999999999982
0.005388093960592536, -0.5455561474590522, 0.0,3.85139332352759, -0.08173932278006389, 0.0,0.14860667647241463, -2.8881606772199366, 0.0,300, 2.99999999999998
0.006276363941966224, -0.5858537770045812, 0.0,3.8411103144314063, -0.08849291992591712, 0.0,0.15888968556859812, -2.8804070800740833, 0.0,310, 3.099999999999978
